,scales,lacunarity
0,1,
1,2,542484838.890815
2,3,683621244.6058111
3,4,3007668322.733536
4,5,134714026.14189562
5,6,68172609.03308274
6,7,37091237.96416842
7,8,101733558.42944667
8,9,
9,10,
10,11,
11,12,
12,13,
13,14,
14,15,
15,16,
16,17,
17,18,
18,19,
19,20,
20,21,
21,22,
22,23,
23,24,
24,25,
25,26,
26,27,
27,28,
28,29,
29,30,
30,31,
31,32,
32,33,
33,34,
34,35,
35,36,
36,37,
37,38,
38,39,
39,40,
40,41,
41,42,
42,43,
43,44,
44,45,
45,46,
46,47,
47,48,
48,49,
49,50,
50,51,
51,52,
52,53,
53,54,
54,55,
55,56,
56,58,
57,59,
58,60,
59,61,
60,62,
61,63,
62,65,
63,66,
64,67,
65,68,
66,70,
67,71,
68,72,
69,74,
70,75,477647.3756702967
71,77,32043.759940972817
72,78,23298.5253597036
73,80,14371.961094693277
74,81,11809.796187773285
75,83,6174.365733153514
76,84,5011.185904871379
77,86,3259.4916439207723
78,87,2493.9631822766564
79,89,1119.738646378391
80,91,589.4186491871549
81,93,476.6387031623795
82,94,422.3924487378228
83,96,324.9708500240505
84,98,227.45716087850852
85,100,212.98668993603374
86,102,243.05276284354798
87,104,264.75369984842945
88,106,242.77929214038951
89,108,164.1059164865637
90,110,103.1146971492156
91,112,73.84906419383103
92,114,74.7806798192468
93,116,77.7177712845607
94,119,73.50324582398379
95,121,59.024892724439326
96,123,58.72230234904015
97,126,57.422783282011544
98,128,64.87897086226968
