,scales,lacunarity
0,1,
1,2,
2,3,
3,4,
4,5,
5,6,4923518859.5015335
6,7,292480290.4827017
7,8,8533780.184560677
8,9,1667305.7541120406
9,10,852338.08524215
10,11,765138.2896821224
11,12,588332.5037881378
12,13,654171.1974287832
13,14,444713.28681279224
14,15,388736.1586772452
15,16,415248.17548180564
16,17,449116.78400715534
17,18,267811.07345195947
18,19,109442.0513706968
19,20,43916.71754579809
20,21,27370.055338617178
21,22,21892.455206432438
22,23,17627.30652095799
23,24,13884.9416991914
24,25,11555.660367627583
25,26,13034.308800601595
26,27,16172.736730019004
27,28,20211.52556210491
28,29,29386.797126929287
29,30,89493.04741404942
30,31,110025.9660978125
31,32,158740.65487117047
32,33,15596426.502337348
33,34,
34,35,
35,36,
36,37,
37,38,
38,39,
39,40,
40,41,
41,42,
42,43,
43,44,
44,45,
45,46,
46,47,
47,48,
48,49,
49,50,
50,51,
51,52,
52,53,
53,54,
54,55,
55,56,
56,58,
57,59,
58,60,
59,61,
60,62,
61,63,
62,65,
63,66,
64,67,
65,68,
66,70,
67,71,
68,72,
69,74,
70,75,
71,77,
72,78,
73,80,
74,81,
75,83,
76,84,
77,86,
78,87,
79,89,
80,91,
81,93,
82,94,
83,96,
84,98,
85,100,
86,102,
87,104,
88,106,
89,108,
90,110,
91,112,
92,114,
93,116,
94,119,
95,121,
96,123,
97,126,
98,128,
